timestep,real_det_return,real_sto_return
434176,-78.99330001367152,-95.72412370054373
442368,-12.286628213467427,-168.53501148492592
450560,-28.961217355905774,-111.66938369645634
458752,-49.0593211498976,-173.93393118654257
466944,-22.700401421811094,-211.07208257480954
475136,-57.44467423605495,-215.62884587549658
483328,-33.14156410881913,-148.529965567073
491520,-115.01520707631921,-265.55057086560953
499712,-28.97728120986616,-69.8031793908171
507904,-62.3343722480004,-96.86992153331163
516096,-42.56264064652905,-112.77051275239839
524288,-55.572256440635044,-132.28670925478366
532480,-53.971872668133635,-166.65638441700057
540672,-36.579656750620195,-214.75711289515974
548864,-48.92591756390856,-181.6712752404691
557056,-60.935015965201856,-145.90533716312254
565248,-67.52203624571521,-216.77437353772987
573440,-93.27734630344037,-118.62845904475819
581632,-31.58870736852646,-178.4593260614977
589824,-69.13115549115092,-95.32627527628762
598016,-53.98776531868908,-144.63601599810903
606208,-116.2430659004564,-205.8604369168903
614400,-73.52497976058874,-205.47748229313066
622592,-58.40945701630264,-135.8258207867797
630784,-41.76287048060064,-247.00172049908244
638976,-1638.5671155276036,-143.78124213901683
647168,-67.93389372893859,-201.74330479738913
655360,-61.03066181266861,-180.48095202632993
663552,-49.71504788036859,-153.38965472347547
671744,-43.99394121998328,-320.9347273663103
679936,-93.82866444549876,-211.51166537170232
688128,-58.433068711038665,-130.37391994730456
696320,-46.670994295448,-139.47725809508648
704512,-59.35254115759719,-138.66089549985224
712704,-69.47685721005634,-149.9474477191684
720896,-62.40114485499196,-212.66516869590885
729088,-71.73790323835827,-94.48756991162416
737280,-67.25306672526182,-138.7089337377932
745472,-38.33253977312998,-68.01797029821553
753664,-52.23903161214009,-165.80579712028256
761856,-49.302413877975084,-265.895099741275
770048,-97.03792388240736,-179.08448967840923
778240,-92.84130784332733,-296.0179324353451
786432,-72.66500461034602,-137.6144322624112
794624,-55.47331736166414,-127.1204677336811
802816,-49.61366830008964,-118.1894352530474
811008,-52.17009771866548,-183.38963400202775
819200,-41.63186353634214,-72.67549806352685
827392,-37.466913003738995,-279.437344660635
835584,-94.22305007675604,-327.8704856995267
843776,-52.415940744504425,-224.78686373966823
851968,-202.69252378158478,-308.0737959003355
860160,-70.75476710780798,-169.35758583300333
868352,-164.44364151511002,-246.63030397393604
876544,-34.21554812448914,-224.88862422966704
884736,-135.9252026722727,-405.20725477182054
892928,-121.537485229163,-318.922595552578
901120,-1718.8648602864614,-232.05790912542415
909312,-39.22897515078198,-243.8040671285145
917504,-537.7348659076424,-194.4942857473776
925696,-1453.9961796518921,-332.7527395115162
933888,-1486.726183302869,-512.6681954023361
942080,-1322.0213964766538,-239.75088579032845
950272,-1236.6785251095205,-254.16294504320373
958464,-38.87759667367,-78.92255947399502
966656,-112.19104680037181,-155.2129120706845
974848,-205.81983208330843,-230.63896974107422
983040,-55.35965445384883,-217.26255059646354
991232,-2272.7571107772187,-288.63503716867507
999424,-73.61701382020183,-198.30161756852786
1007616,-124.02187853464338,-254.34747789846892
1015808,-2327.402641135643,-114.18451502002944
1024000,-93.31172460975736,-131.34355010470634
1032192,-47.77721958121456,-255.00359898457916
1040384,-154.47771945545026,-478.82897802119476
1048576,-63.530981557134666,-286.95277064321874
1056768,-94.86839330827607,-231.62959472416162
1064960,-97.94191805709538,-278.6399145835907
1073152,-177.76157163107828,-232.03728116684866
1081344,-108.09774582478143,-215.11413662010654
1089536,-185.9027573656335,-114.00125621816828
1097728,-81.7935479299134,-170.46197056851918
1105920,-182.9224831512984,-251.48731521676487
1114112,-81.35504163988914,-272.12135118457235
1122304,-2235.5871738763813,-176.9570163666297
1130496,-87.2560460836518,-244.00332319011375
1138688,-132.4672512866104,-204.67741822767763
1146880,-68.52953961000308,-284.81291718361877
1155072,-54.64038753060747,-241.59112658025916
1163264,-174.59834203401056,-419.55232022636386
1171456,-1788.8947524239513,-137.82497305493357
1179648,-72.6117413416512,-281.34664092011593
1187840,-57.820949203680364,-326.5584570096664
1196032,-72.32962644946787,-307.0743826360836
1204224,-88.2188293938076,-151.18818808223793
1212416,-81.70914467633379,-151.26420467852373
1220608,-62.54358807197623,-212.2569338286277
1228800,-43.513204137655805,-207.83046548052005
1236992,-47.58978290375035,-77.83409616460966
1245184,-43.484715760033,-217.44478821385158
1253376,-47.98076725370235,-154.29800818750974
1261568,-91.98963542999543,-115.29473011759423
1269760,-43.18390277211723,-177.97310814986676
1277952,-63.921390591197394,-299.5311947737934
