timestep,real_det_return,real_sto_return
935000,-1338.7501338325633,-150.35489377325263
940000,-1332.8433945152415,-17.19169124479299
945000,-1299.572269360899,-154.60807504662216
950000,-1331.753849209964,-25.507973359757965
955000,-1212.3940911980967,-143.4223565273476
960000,-1331.8042850043314,-159.3678476146789
965000,-1373.944866599796,-138.99753079644898
970000,-1074.057993451806,-169.1484060888496
975000,-1249.283066669759,-147.58775985322887
980000,-1382.5320702202412,-147.66173602641237
985000,-1249.1412943461369,-141.9813189139889
990000,-1434.657725532915,-49.3453353162301
995000,-1269.1008069835098,-31.176088046518224
1000000,-1128.7176846588743,-42.38808075791066
1005000,-1267.219666804977,-56.74882089368599
1010000,-1140.8271616614352,-289.377516664594
1015000,-1154.9549109738805,-43.392167550575365
1020000,-1352.8405127300673,-132.46887959396082
1025000,-1442.3613198916614,-147.7326179384427
1030000,-1270.0371779197,-141.58862031777556
1035000,-1117.0051869028634,-52.02777488039745
1040000,-1113.9975862554006,-66.00609732000412
1045000,-969.9987822066867,-231.93923276868267
1050000,-1242.5750520605084,-140.31546119194883
1055000,-1431.1173803082197,-74.69854924614063
1060000,-970.3890528097676,-120.95967430585968
1065000,-1137.90523395186,-49.328859199055366
1070000,-1019.8205841566962,-243.5505615141514
1075000,-349.8598745045897,-146.36268163442662
1080000,-839.3532125477511,-79.25466698009514
1085000,-934.1233747555395,-43.56689845815708
1090000,-1262.0676243312957,-36.78513596480442
1095000,-798.3632838313608,-27.983450876172235
1100000,-1095.612012738456,-64.09938144694328
1105000,-764.3112164545121,-38.36990397929325
1110000,-936.9198110816282,-150.14509547537233
1115000,-1356.4324070969326,-72.42496589014506
1120000,-954.1896921548623,-47.60665992845891
1125000,-1060.5744488133892,-330.17721777595193
1130000,-1232.9999761033378,-100.4542196380575
1135000,-1623.76076287103,-152.59202994764772
1140000,-989.1233084038856,-160.0567530438714
1145000,-954.2589873970837,-135.0439642153148
1150000,-935.6812056750501,-37.781928318218036
1155000,-1405.1184151809216,-48.39327433806174
1160000,-1133.6510218950484,-179.6270060211089
1165000,-1581.5770366921424,-173.93816230749488
1170000,-1434.8169161075919,-176.57605526455126
1175000,-946.8453852533223,-192.67335408161097
1180000,-1509.0408051349998,-179.27580605194385
1185000,-1502.3593196937704,-179.95360018091534
1190000,-1079.6937534265476,-327.6455989614505
1195000,-1493.4579972077856,-322.14690061403815
1200000,-1228.641783910963,-508.17628961319843
1205000,-1254.2412891247493,-234.04783638904692
1210000,-1332.019333319305,-196.81505955232896
1215000,-1318.611170974118,-86.91612247626014
1220000,-1160.6891098325466,-333.8886369508371
1225000,-1174.6695635651347,-270.43315312045434
1230000,-1005.5849064423967,-56.282356886479434
1235000,-1251.0174554970013,-371.3253661503228
1240000,-973.4119167930785,-90.9952036463047
1245000,-1242.7879529537292,-140.6939585984954
1250000,-1292.774407503261,-285.6803265032465
1255000,-1260.8690265246819,-229.74400117823183
1260000,-1254.5463579876373,-276.4950954041466
1265000,-1398.7352096383142,-93.79470643604012
1270000,-1143.057172654391,-128.97642682498517
1275000,-863.529281095474,-146.03854213699196
1280000,-1295.7534475004936,-175.48587308115222
1285000,-860.6084904059193,-37.87590546644706
1290000,-1165.924068179243,-284.4400758053471
1295000,-711.1091433208851,-230.06434716422677
1300000,-1161.094566272787,-270.9490206329069
1305000,-1127.4482036338645,-159.82698789225813
1310000,-979.910779816576,-382.78255631051525
1315000,-1188.4283403012091,-224.7509298555387
1320000,-881.645079048322,-227.10197021254163
1325000,-1157.4381591460947,-139.14801377329576
1330000,-452.1129265657005,-157.7819916786961
1335000,-417.564609606052,-180.093823723814
1340000,-395.5382644477874,-146.72289738522937
1345000,-179.92794785285767,-96.6252098247693
1350000,-597.090345836704,-146.44048055374083
1355000,-420.9286420032652,-36.025558121580566
1360000,-610.5150270096474,-42.337792234129545
1365000,-954.0515604856986,-146.85031933610526
1370000,-686.1603025353226,-42.37174431465188
1375000,-566.5481491377016,-153.3728111515865
1380000,-800.2236857037968,-64.45385625042124
1385000,-414.6387113127119,-46.15588435661995
1390000,-685.2572485832595,-48.858627956569634
1395000,-563.4066019296931,-268.71844994496024
1400000,-973.9408587552637,-236.17117554264073
1405000,-731.9173536287815,-86.2925124792793
1410000,-862.2806349036442,-43.35661898092939
1415000,-757.955465994396,-59.39280126796964
1420000,-719.7401225924369,-299.8118767617428
1425000,-1129.2320877296015,-75.0163035645804
1430000,-1301.2511148426304,-36.692334455423826
1435000,-1153.4052828961203,-224.12645155384544
1440000,-1162.267722335029,-422.1028076480553
1445000,-1278.5937169911344,-200.85005713267591
1450000,-1144.9567817176198,-197.55845089593373
1455000,-1109.1988360616963,-322.89519798164565
1460000,-1130.3652812841997,-195.61718460177434
1465000,-1426.4381237832472,-152.04054453832472
1470000,-1103.2078678180656,-170.48019784944645
1475000,-1245.558355122768,-125.88042499934363
1480000,-578.6755450738323,-214.2929352964311
1485000,-1078.2072337140157,-333.5607075005794
1490000,-1066.0577900917685,-132.65583429540732
1495000,-1236.6359348151705,-182.25073331710726
1500000,-1349.544879306181,-255.33624797246358
1505000,-1231.6971285522168,-295.0911368052592
1510000,-1269.6125807843807,-187.0460185918153
1515000,-1160.889083612014,-381.0948911440821
1520000,-1026.919359274751,-315.6636850778083
1525000,-1158.9896764125751,-423.0153574436352
1530000,-1232.704055742524,-861.1680307597871
1535000,-1249.6251461836105,-673.1358089165385
1540000,-1209.7946096791648,-600.5674456746126
1545000,-1242.0412775485133,-577.8672600010657
1550000,-1101.7289263738517,-275.1111225673875
1555000,-1171.996047071435,-325.05069093418194
1560000,-1270.6993520354276,-390.1047518829597
1565000,-1319.1647086324933,-363.8641562240019
1570000,-1188.9473193527315,-353.7379673091933
1575000,-1367.9190239239545,-233.52428210597697
1580000,-1016.5904216599814,-163.56005606827986
1585000,-1262.7801750099313,-307.2829188045907
1590000,-1224.6541896373142,-304.98853882008177
1595000,-1152.4785154179929,-468.48892666690915
1600000,-1123.8619237121106,-656.8750110608278
1605000,-1270.2652201768935,-481.90463042096917
1610000,-1467.7393114234135,-634.5612234241314
1615000,-1398.3703839329257,-454.05289940153745
1620000,-1484.4995555250557,-645.7732664403201
1625000,-1196.8540117529249,-496.9150625211022
1630000,-1336.976585895332,-489.2186852266782
1635000,-1490.8247528972195,-213.86299194530562
1640000,-1391.5286089381375,-640.0353526796803
1645000,-1230.1307751316783,-257.4835722170688
1650000,-1207.3776268510899,-464.60794526891124
1655000,-1355.9440833983606,-490.6669990399455
1660000,-1346.7949469002426,-201.68646944298413
1665000,-1050.322825289462,-92.81215903835322
1670000,-1359.3015461011457,-179.80914130781474
1675000,-1374.3764592017865,-269.9236938526784
1680000,-1442.7656455453414,-258.99103559032903
1685000,-1415.9297605082777,-370.2922024723178
1690000,-1323.8449660696124,-473.52748130372584
1695000,-1379.5299539412931,-392.87809847638283
1700000,-1359.4292959872569,-416.5071536420358
1705000,-1215.9212910396113,-396.1642696651479
1710000,-1451.1576004013245,-342.2530989936226
1715000,-1170.63136921927,-358.37620384643714
1720000,-1047.5192777149261,-330.0761289751975
1725000,-1024.4446689548745,-233.92556597673237
1730000,-1018.5304187804788,-345.7630792749143
1735000,-1500.2233598524676,-450.77986036661866
1740000,-1363.6497443317242,-683.0439775864559
1745000,-1525.1364334003274,-568.0655212379459
1750000,-1546.4260873029632,-247.94222249844333
1755000,-1316.65457669217,-293.1551720132969
1760000,-1502.7787100000926,-511.57441375568686
1765000,-1221.4850115301333,-936.3170047435297
1770000,-1168.1867551333612,-1148.5944443909525
1775000,-1011.2225023503422,-643.9785530015462
1780000,-1471.6185281219366,-684.0922154896255
1785000,-984.9647645464745,-836.9054845426505
1790000,-1206.9294798009064,-769.525798590725
1795000,-1291.3097817561018,-651.1895063387328
1800000,-1015.4918802783311,-426.93278994136534
1805000,-817.4379533069249,-1051.4813480696237
1810000,-1438.7888531748638,-727.1048070732024
1815000,-1284.9028232987334,-409.6205728891458
1820000,-1251.4275024687504,-657.4576433465921
1825000,-1121.175291187617,-756.3095555135993
1830000,-1459.7988971764214,-478.8684893919396
1835000,-1310.3288572538318,-608.7975574938232
1840000,-1189.8347983395606,-616.3887288419971
1845000,-1519.1423331152084,-571.379454349245
1850000,-1200.8039118056727,-555.8731963381235
1855000,-1160.2545109873977,-623.3367168917451
1860000,-1518.5823696596112,-583.8821071020199
1865000,-1358.2381343024122,-455.9972765954748
1870000,-1218.2537104935575,-617.4276473346149
1875000,-1309.1927659827204,-727.8791133403593
1880000,-1286.1568822213799,-723.4254244495307
1885000,-1317.4082647865225,-561.0385969532392
1890000,-1209.2863054759484,-543.7768299857156
1895000,-1007.3379109684909,-437.3520345289961
1900000,-1225.5613852990034,-542.1241815495089
1905000,-1162.7492275751392,-1067.2468869659876
1910000,-1157.3081654188495,-597.0803885465155
1915000,-1142.3378466159743,-496.8564367862573
1920000,-1171.8920656362773,-871.5063198377622
1925000,-1467.0690561698843,-995.1656640016038
1930000,-1361.7908338057648,-1273.763336121615
1935000,-1216.1393869584815,-1184.8090797334607
1940000,-1316.3863577645873,-860.3011541231588
1945000,-1165.984385817303,-817.7857861550008
1950000,-1265.9365430673063,-1088.3306761649915
