timestep,real_det_return,real_sto_return
8192,35.1888312918508,14.418431163035645
16384,23.48469940020305,14.88574268380997
24576,22.39947940355753,11.716916938347712
32768,21.27162857730834,15.576473267238867
40960,16.253679222948968,12.776041399662885
49152,23.498605000732987,20.040401020335686
57344,25.519119395327603,17.525472365899226
65536,22.628721479419223,11.920925576850777
73728,44.13866774718508,21.458056383631213
81920,41.65232635657633,22.63069518154038
90112,36.828346476926995,18.158633359776992
98304,82.8442058721391,13.405519244759844
106496,51.09922889948133,17.8304798220468
114688,997.8005560146592,12.74145494266634
122880,121.67657535679957,17.99266640290027
131072,49.0072494887129,15.359205235218644
139264,56.381309022364896,14.329620379626908
147456,32.87731386723554,16.20346864200037
155648,83.74396576519572,26.462557615047285
163840,55.67660751267378,24.30776765036516
172032,43.5653715901078,24.419948980570837
180224,31.979550979022754,21.780935565907015
188416,36.317704636034044,22.008787276872983
196608,36.15759212195424,18.432195969543745
204800,37.63136439498798,24.665321149366445
212992,42.73689755794989,21.051557318648342
221184,39.59815857359375,18.333437752228836
229376,43.680613529386065,14.860246245871076
237568,35.44615318688416,19.886757197406528
245760,45.19463463074989,26.70610434331781
253952,35.609833977468796,18.572951445709236
262144,38.409084557524025,27.642947009792902
270336,37.437782843347286,21.408033090626738
278528,43.36730923007279,18.54927561272462
286720,43.4307936744177,32.67665098231422
294912,36.30605354258939,26.38818684114658
303104,37.98619881879934,25.784144184351646
311296,32.715817268958965,25.42893279660109
319488,30.201124434879905,35.57984198126353
327680,31.853144430638018,26.188464222770612
335872,36.703525936636126,20.425558294998034
344064,37.31474509223659,17.390054276149083
352256,47.89585929300247,22.205858414143204
360448,51.51557883545379,30.925767900595
368640,48.794340230552905,30.6094412550225
376832,44.30001126968703,22.324131881656164
385024,43.38462826043222,25.29728306947205
393216,46.30007006747799,33.76130556076595
401408,56.112433629683345,36.049963044942665
409600,63.731816833791115,37.91057585304333
417792,45.027834030536795,31.570769538999883
425984,40.53335283336121,42.672583923365856
434176,39.77810685247753,34.36936090807525
442368,41.82349501331156,22.631647934911676
450560,58.2846610610815,35.64344192253529
458752,58.52550830779304,29.21161605398545
466944,996.2930124183946,38.65485241349232
475136,992.8461016081799,44.10670309183118
483328,57.52224380341564,37.529337968599336
491520,53.523096645578825,41.63439630413795
499712,670.3953643957809,27.599929667505982
507904,926.7395881371947,38.84915851557219
516096,697.8101643047269,62.07483149565002
524288,158.8303670489077,56.15130956828572
532480,944.5516063649569,38.62190561125451
540672,984.81070262874,45.214045935807114
548864,124.42074867771233,31.171423403121103
557056,992.4720961644223,37.013280369805706
565248,223.6175244553835,48.95776935352633
573440,892.4501904124184,54.89454028914056
581632,129.845061621404,72.05061508938397
589824,989.592809438345,93.31878309951097
598016,167.41969341009198,66.91977409872268
606208,998.8664832007246,111.34325565365057
614400,1000.8372473436988,83.37569738059997
622592,1004.7881312420661,123.13755925956661
630784,1002.5753319817646,107.34947122327856
638976,1009.9739111745018,98.0210132280192
647168,1014.1350963511537,135.25374521620628
655360,1016.9606316760216,109.00101737711813
663552,1014.6113742619024,140.61888633749862
671744,1015.1623218581333,150.9110274108456
679936,1011.5421800616539,227.99737310806609
688128,1009.4940985669715,97.9242219006962
696320,1010.0863382402207,114.91108203324033
704512,1009.6101164960061,176.4085986225914
712704,1008.6094957237365,128.56451926446107
720896,1007.7836452870836,261.10065286223
729088,1010.3199843510641,266.66874654028834
737280,1011.8436374701902,250.5128733630746
745472,1008.4768101055504,298.36012386740276
753664,1009.9522309140477,242.75233035105572
761856,1006.4260933593029,209.16445158098745
770048,1006.1095939707733,164.09113683929678
778240,1003.8522589086746,355.3256101849935
