timestep,real_det_return,real_sto_return
8192,944.5726997823378,-161.28054233731373
16384,849.0613776760413,-98.46254195362766
24576,898.6575479023579,-160.71909206667132
32768,468.5619107163046,-159.61622655353054
40960,462.07540096377477,-76.03617225325335
49152,473.28340609561536,-134.60034753920777
57344,418.27318551525184,-61.46177791471665
65536,596.7974775271189,-157.97839941531623
73728,645.6071127650282,-63.379219889540614
81920,252.8991297671128,-336.4938557078504
90112,17.80408180585538,-126.91386627415856
98304,-6.234095457153918,-43.09745445235889
106496,349.01774322053564,-47.26719474458581
114688,487.0520465152671,-121.20884038320158
122880,444.7562155147458,-295.0752779988203
131072,198.88739707990356,-64.71407405792996
139264,206.3252978476608,-189.3434028547269
147456,250.05016912279038,-125.97324930560394
155648,-3.854036249511592,-215.19821790723464
163840,384.60348922981666,-112.25808578133486
172032,-25.90676498533991,-62.904757723165154
180224,-44.476885076777805,-47.236123126148655
188416,-2.7488769364356926,-134.0092157647673
196608,456.52324672100406,-115.3286301649492
204800,-0.698545806827118,-136.40860948714783
212992,5.268388984511126,-31.514393917390883
221184,294.2513904930127,-20.93036553132563
229376,309.48398361502257,-85.2267303787647
237568,-1.8825275680279219,-40.65682334581984
245760,0.25207639433286744,-24.56436289048991
253952,-0.6550946719460761,-68.9706886605718
262144,-4.229611691796526,-125.30182638096055
270336,0.18568458389984963,-102.09449266458462
278528,586.7335412385336,-115.52731498295896
286720,141.2009085705321,-67.47296410264724
294912,-3.187522993505504,-21.161476039076184
303104,419.1335163091144,-16.34443794693397
311296,370.4488359252922,-75.75941170629724
319488,278.69341399645924,-88.77228955578157
327680,88.07537083773718,-34.32763162133818
335872,59.13386826921153,-40.61931146108774
344064,81.1251810729882,-160.509456291257
352256,-1.99320555522396,-168.1723024435207
360448,-4.496929395961067,-247.4195270758818
368640,355.752229239558,-65.81217112409786
376832,399.7070981471869,-86.3046055796489
385024,335.36257443000255,-22.907008791713796
393216,155.60912256265254,-38.71949600892613
401408,90.20344108493352,-27.347862211069582
409600,256.49597019796323,-2.33511462664734
417792,358.7612301250524,27.20733653287102
425984,-4.627036714192819,26.32605404435784
434176,-4.602536664031304,34.99719928761495
442368,329.00763211278615,43.63565657075848
450560,319.25923422721337,81.81173975624213
458752,266.94801051570505,19.534917709397273
466944,369.53179089873095,-16.73030020515152
475136,69.3847373174145,48.181448444872885
483328,252.23810973675435,18.881349970072616
491520,-3.415507900164127,27.35717406852846
499712,373.43746496504343,20.117485774342907
507904,528.2286120066816,31.67165461937605
516096,465.788682581145,60.648879884709984
524288,200.60481022953317,62.583278141934656
532480,206.14778584671913,59.31354755511379
540672,275.21882819695645,88.41513887786066
548864,321.21210911511406,58.76113432299835
557056,-5.087043067228473,-1.0067928419165866
565248,-709.7704514976497,1.8949956543481963
573440,0.7623293262522793,35.58760454033275
581632,160.77831517521142,7.990743190591762
589824,85.4135692493455,-8.120248628498231
598016,266.506780506861,-70.67655922888414
606208,174.09697530611714,77.22900712111479
614400,211.8003922918117,31.509132611052593
622592,169.38185521129293,-56.01246636042284
630784,102.31596393421304,-55.3607425865354
638976,117.499226994689,-24.310486210600676
647168,336.6082923300961,-3.8555325402682015
655360,118.4555081638036,-38.58942418313069
663552,38.1347197724886,-21.95369982461289
671744,137.76186805784823,-57.67598850516531
679936,0.09936643248337429,-92.31350133553835
688128,-99.673204084589,-86.28874609573953
696320,-46.75815140440987,-85.99026228094232
704512,-116.29426257558666,-114.16241014571165
712704,-1.690905358162788,-80.18836750619828
720896,-57.279837854343974,-128.96114034073756
729088,-246.83485100672837,-146.81294209698655
737280,-50.74234752647875,-96.17457435718147
745472,-113.88204620645277,-154.91580899128084
753664,-121.99727414466386,-126.89535628139137
761856,-119.79916521770569,-142.35547518075882
770048,-125.86154551355767,-167.17858829929304
778240,-139.74900817821407,-161.173513282158
786432,-110.1274836862008,-58.44132839635855
794624,-127.49163646044626,-135.41330122396337
802816,-103.90100853946674,-124.15335162764919
811008,-109.46454218191158,-118.21575193735399
819200,-118.47977689977469,-96.85521657412362
827392,-116.16485361496147,-117.07625077605651
835584,-106.41007287381737,-109.5390397451501
843776,-105.84287763096597,-104.4162662190711
851968,-105.21538856663412,-87.80162305159271
860160,-97.58802161271605,-103.14679998649952
868352,134.8406970895166,-86.58043743053318
876544,-120.18688424591514,-68.26509964396851
884736,-104.8001898021129,-65.39767111882033
892928,-76.78044537721757,-47.838430353645
