timestep,real_det_return,real_sto_return
1165000,-741.1777433679422,-743.3966267382368
1170000,-736.6517744890613,-733.6737782035342
1175000,-738.1679654904125,-728.2328742103626
1180000,-720.1838407883051,-721.0875195646369
1185000,-721.6623166910834,-721.2062495292506
1190000,-721.0947189765072,-721.7499225136819
1195000,-713.534946290958,-712.0646024498838
1200000,-732.822481787651,-719.3405548519984
1205000,-728.7808157708812,-727.340856869938
1210000,-735.3560680179013,-733.4791411824301
1215000,-728.8835266039445,-729.9521993653204
1220000,-726.8962803174078,-729.505080541064
1225000,-726.5754124007065,-728.4670465549261
1230000,-724.2684558503914,-728.4026004445507
1235000,-728.2261352322894,-735.8426352861366
1240000,-729.1038042165113,-735.8963067385879
1245000,-724.4823868519277,-726.5759070431939
1250000,-732.4013211981517,-738.590542843817
1255000,-729.7194157579108,-733.1973888143413
1260000,-721.7132477855379,-725.3185959127461
1265000,-724.6164548379409,-726.8334829433654
1270000,-729.9472521508386,-736.6848913878523
1275000,-719.512472406687,-727.9219486168253
1280000,-722.3785201856701,-730.4363535692753
1285000,-727.6853286412918,-735.2103092254231
1290000,-722.9305422051235,-729.3049668887523
1295000,-723.4809001156179,-729.0085005662355
1300000,-728.8147099129689,-731.069523625585
1305000,-737.5058862489465,-743.2744536788093
1310000,-730.4120745823226,-737.4922599110662
1315000,-730.3383269321007,-732.6713246514535
1320000,-727.8722065919098,-731.6283010812128
1325000,-719.5609809262311,-728.3526320370071
1330000,-714.5296225848019,-719.6246864748424
1335000,-712.6937301384824,-717.3406312564108
1340000,-697.9920984072736,-704.587643864426
1345000,-704.3878853334625,-709.2524425187875
1350000,-700.0323077809462,-704.4917074724475
1355000,-699.8118107501066,-701.8055621774554
1360000,-701.0040491566843,-707.1666871146374
1365000,-692.9397846756515,-699.4539437833948
1370000,-693.1134727263646,-696.7003649612136
1375000,-692.6996610632948,-696.3466863003595
1380000,-691.0244355437474,-693.9996690975864
1385000,-702.2967149143981,-698.5298271246844
1390000,-684.5098919667942,-688.8976366280979
1395000,-679.0735504695332,-683.3030014371121
1400000,-689.2131850555462,-690.134319452856
1405000,-669.7316463569173,-675.059264034757
1410000,-668.6493183585713,-672.5286022853468
1415000,-666.0964078534732,-669.8566225889924
1420000,-668.6374841153641,-675.5222358699912
1425000,-710.7010582593468,-695.1616392906361
1430000,-657.0285811720297,-661.4540911816827
1435000,-662.0653109456863,-664.3650992050874
1440000,-669.6148088471145,-668.656111068922
1445000,-724.2263761736085,-696.0879139488616
1450000,-680.6648475649652,-682.4962863244289
1455000,-682.5304600011467,-686.5016961130133
1460000,-683.7695093680238,-685.6043483005071
1465000,-692.5757191802747,-694.1227954495156
1470000,-692.7932421726356,-690.9551692703242
1475000,-689.783057777083,-695.3043215520677
1480000,-686.3895797697669,-691.0369898265014
1485000,-694.9671369610867,-701.2728042261285
1490000,-696.3635315299514,-702.0791686411239
1495000,-705.7088506186684,-709.1775101922947
1500000,-700.6305719312002,-707.8719654477359
1505000,-699.8643008357874,-707.5016342354381
1510000,-691.6693146069878,-694.9040877992218
1515000,-695.5509489636895,-699.1145037135336
1520000,-696.0688355430901,-704.3766122479167
1525000,-691.24766627855,-696.0451082029366
1530000,-690.697705184741,-695.4243151773028
1535000,-691.5224335855297,-697.4069711738686
1540000,-687.0536458511029,-692.1474369806157
1545000,-699.7635508093671,-704.7977515656701
1550000,-690.485114906749,-697.7971867505418
1555000,-694.0072375274224,-696.4380769853204
1560000,-701.6617505634512,-704.5253378837258
1565000,-699.8991719161643,-700.5238380759737
1570000,-702.3615431483136,-706.1963387723977
1575000,-704.1027669540853,-709.7425000934275
1580000,-700.1235905152643,-703.1987469075373
1585000,-700.9582427458065,-702.2424866486396
1590000,-708.6608134242861,-709.2661772816507
1595000,-707.2254748065207,-708.2629335925036
1600000,-719.1777540514512,-721.5717994327416
1605000,-724.4917955603164,-721.9968729022215
1610000,-723.1945993732379,-725.490062049039
1615000,-730.9031169892206,-731.904712872366
1620000,-722.4634171714403,-724.8464328624045
1625000,-720.336729768131,-721.2425908436218
1630000,-720.0850080663989,-721.9280218456116
1635000,-710.8508403331675,-712.9166928015833
1640000,-712.86975387081,-715.7437961337198
1645000,-713.377878703649,-716.3054893632666
1650000,-718.4027869255885,-719.7838853606884
1655000,-717.3260367748078,-721.3820281641301
1660000,-722.4472788407145,-724.7243544959989
1665000,-719.3383144576949,-728.9122583033675
1670000,-733.3383436224602,-731.3072790861179
1675000,-729.4952040964292,-735.1233529809567
1680000,-735.7505036559548,-735.7551934426681
1685000,-735.4336625411731,-744.9189048936211
1690000,-728.1362255937446,-740.2136121474272
1695000,-723.9797693145607,-728.0458881374335
1700000,-727.0177687266645,-725.286856225465
1705000,-717.1232758694293,-723.0046485255617
1710000,-727.1879909707086,-735.4955573612274
1715000,-728.2273657278519,-739.0579327421244
