timestep,real_det_return,real_sto_return,alpha
1,1000.7912497772229,343.6394088839497,0.2
5001,986.5444356752516,733.4191018215038,0.2
10001,636.4244823466126,604.6470640101027,0.2
15001,146.60383487902496,31.127017156421044,0.2
20001,144.64109489820186,56.88519964782874,0.2
25001,140.37785448322524,49.35374404555223,0.2
30001,139.05612245108279,38.64451153997991,0.2
35001,58.24881253890728,42.01331077118624,0.2
40001,31.841768139858043,42.467489548955555,0.2
45001,25.965320527356205,41.43469896081278,0.2
50001,35.23010093554868,42.070893830661525,0.2
55001,40.11106159875125,49.12895996895576,0.2
60001,36.81176420777948,46.71240667058634,0.2
65001,32.93368746851684,41.18165935657446,0.2
70001,132.25650966377933,32.12823198112274,0.2
75001,36.051637400064344,33.879322440555114,0.2
80001,38.125761815592014,37.238743275730336,0.2
85001,34.902459920728724,37.067710675158246,0.2
90001,40.15695401638824,40.24963137355197,0.2
95001,33.86283996569507,36.288097386761876,0.2
100001,38.74052138891905,42.35038965208924,0.2
105001,39.781929761662,47.7114484318553,0.2
110001,39.06898708700128,38.100120237734735,0.2
115001,40.19270869431673,43.42669237024241,0.2
120001,42.47494167312266,36.124344758079694,0.2
125001,38.64543820962017,39.16989695342552,0.2
130001,44.55530256755994,48.90311527541547,0.2
135001,39.24541475514549,47.94023530292664,0.2
140001,47.15783528919601,40.41369524090458,0.2
145001,40.18556253811007,45.25828726626498,0.2
150001,43.588269861954686,57.55288305607911,0.2
155001,45.79800377850878,55.18952294207018,0.2
160001,58.91606640976388,145.80022699403895,0.2
165001,48.42098183887074,53.87483885956284,0.2
170001,45.93723312675338,56.90927845430332,0.2
175001,47.460095433760046,58.3225248817046,0.2
180001,47.225568578636185,59.179836525595135,0.2
185001,54.9286210739002,60.43599450318597,0.2
190001,64.72171774950657,66.22951998808253,0.2
195001,71.55275496003453,66.71763612527573,0.2
200001,66.49294414397187,75.49937371873399,0.2
205001,56.24186459581559,75.85946228174944,0.2
210001,90.42551793074084,104.54547133770441,0.2
215001,82.90972677487444,81.00831989740382,0.2
220001,84.63196050586701,85.37874155191199,0.2
225001,184.90950061445307,97.01861205359013,0.2
230001,103.44782312574898,112.99585612801268,0.2
235001,96.70176364943578,120.3291330151058,0.2
240001,125.35854446837092,128.49028871794422,0.2
245001,87.02906007829027,234.56870462659748,0.2
250001,129.49084308794139,147.04771096720847,0.2
255001,139.6819147972831,124.56275057906457,0.2
260001,127.28467742060757,139.58010723714295,0.2
265001,124.91449318531974,163.51557059148257,0.2
270001,130.15973579575677,132.26361792351244,0.2
275001,199.67773149284457,155.39589460022253,0.2
280001,183.83795902058938,159.965404342331,0.2
285001,188.20953781500793,161.76327932951085,0.2
290001,240.66207533992343,192.77906334022643,0.2
295001,264.1556131059784,219.24695613154418,0.2
300001,226.74118142395014,286.2016122744772,0.2
305001,192.5669685931234,276.9863066408571,0.2
310001,210.73565628366904,239.4470513632272,0.2
315001,264.85920354407136,348.1159126332603,0.2
320001,324.84919347384385,345.6726948702245,0.2
325001,427.15098927570807,249.93925826713865,0.2
330001,295.0306340729102,344.45965514973204,0.2
335001,366.1426704939623,356.4866171673917,0.2
340001,344.4878446387798,234.99019498636804,0.2
345001,226.46434623828873,286.79328888924505,0.2
350001,504.16022609220016,372.3499226131962,0.2
355001,245.8244301164229,244.0097888589616,0.2
