timestep,real_det_return,real_sto_return,alpha
1,996.7058489675298,-109.43666435279809,0.2
5001,381.6184909239505,-98.43041927487359,0.2
10001,26.968234463996016,-114.86506512418153,0.2
15001,108.93533242838339,-22.732020360818197,0.2
20001,122.90754831976912,13.04346798303215,0.2
25001,266.36913032653894,20.411210681700446,0.2
30001,113.84597838608613,24.114027251169958,0.2
35001,73.95522917266973,-18.38862279299026,0.2
40001,29.45381291199019,21.558784820918614,0.2
45001,103.95019339432835,30.269871032624856,0.2
50001,143.2923108036949,10.160172928951582,0.2
55001,126.10972356507652,77.66683011381429,0.2
60001,198.56688210630236,15.274411873250099,0.2
65001,260.03198360009213,33.724023921284825,0.2
70001,123.65852680966039,0.7867654485369286,0.2
75001,353.4114872060283,203.66378175216633,0.2
80001,614.5195400663282,223.1566591356581,0.2
85001,615.4414072734725,369.61860456111447,0.2
90001,315.7933782714082,186.94627616389187,0.2
95001,706.6401487824971,422.0513177382707,0.2
100001,834.138973874013,1012.8043699601245,0.2
105001,656.3698113191567,315.0335349772403,0.2
110001,1880.4655518312534,1269.8546098560687,0.2
115001,608.3792834027228,385.9456947591446,0.2
120001,2106.733806139026,1090.0891366366272,0.2
125001,1877.5971718082224,1616.2527617038243,0.2
130001,1290.6901405915933,1015.3752124481756,0.2
135001,1615.8475183215974,1428.7654107281198,0.2
140001,1792.2155164336878,1451.733358474373,0.2
145001,576.6427158987443,721.4571155228527,0.2
150001,1276.9342978104908,1601.4291213875717,0.2
155001,1557.6166895905692,1498.6919666243678,0.2
160001,2154.2784840311024,1756.8885677321894,0.2
165001,2101.076055093982,1787.2534993023335,0.2
170001,2060.792422228439,2074.164456306332,0.2
175001,3189.720895226233,3095.474983847821,0.2
180001,2304.7573044701676,1968.6141424160137,0.2
185001,1988.930713763286,2060.602272365565,0.2
190001,1832.1842018381772,1836.6440159949507,0.2
195001,3510.1868325704686,3305.821261173957,0.2
200001,4019.229185244334,3246.5867734693156,0.2
205001,1885.2766355256379,1561.4409856122406,0.2
210001,2842.504773074923,2663.7465252859024,0.2
215001,4193.735632315625,3723.7558158350016,0.2
220001,2535.4524908073704,2418.9755147671262,0.2
225001,3473.7893781585917,3216.526526677389,0.2
230001,3273.607524923389,3566.2314231644523,0.2
235001,2741.926649900656,2573.993919548903,0.2
240001,3769.927518620795,2979.940065713999,0.2
245001,4323.853331726829,3850.209248837713,0.2
250001,4141.468975730013,4167.489622299377,0.2
255001,4111.809708431285,3939.9000263353555,0.2
260001,4347.703786353128,4351.754362917779,0.2
265001,3909.507518669145,4151.165251127708,0.2
270001,-1631.7914188910277,-1166.028223613606,0.2
275001,-1500.9431943914637,-1804.2076979592002,0.2
280001,-363.720528010786,-337.0352248555042,0.2
285001,-1305.8980320600263,-1083.8385763317106,0.2
290001,-1509.1883504872285,-1741.5715329229904,0.2
295001,-756.1547876275057,-483.20219480380365,0.2
300001,-767.3027278430598,-805.4582718734524,0.2
305001,-615.6963465009553,-855.7515759318048,0.2
310001,582.6266301649057,326.53006731486073,0.2
315001,3437.3845799474157,3019.966196443852,0.2
320001,3205.1783252297546,2801.0913456721273,0.2
325001,3848.7976322686204,3395.9907041973574,0.2
330001,4063.650710289553,3665.355000433111,0.2
335001,4065.7805281485953,3864.8285652930294,0.2
340001,4237.24320877028,3847.3969328867415,0.2
345001,4108.005014062254,3790.9043211390795,0.2
350001,4201.018251179755,3461.6977479053976,0.2
355001,4162.458045822617,3873.646008247222,0.2
360001,4267.656000363146,4070.979078436805,0.2
365001,3861.852129013557,3698.19225777283,0.2
370001,4571.936066733508,4329.216936044522,0.2
375001,3988.8158909346394,3204.440485305818,0.2
380001,4410.882172334619,4175.056316771355,0.2
385001,4282.507515088896,3612.7979760601484,0.2
390001,4548.077451727471,4308.157415943142,0.2
395001,4698.218447068311,4269.153624621407,0.2
400001,4341.587370523985,4185.527087155681,0.2
405001,4034.1798718019736,4190.702169193882,0.2
410001,4772.474091322557,4248.294759705154,0.2
415001,4620.544971166614,4417.51005659207,0.2
420001,4757.229657625187,4523.453737361902,0.2
425001,4649.009761807169,4415.610181272705,0.2
430001,4430.548339571782,3683.6333747993312,0.2
435001,4810.719681500548,4318.197352754818,0.2
440001,4741.456282192192,4254.101649341073,0.2
445001,4443.772222060291,3831.4879071637383,0.2
450001,4063.6805413620996,2946.9471900074673,0.2
455001,3386.112500775974,3109.9797530027918,0.2
460001,4635.193091518579,4196.266077875488,0.2
465001,4695.790964745125,4671.288973884243,0.2
470001,4374.924535337503,3631.2227400786674,0.2
475001,4303.36354642015,4251.123421027841,0.2
480001,4800.978742184165,4349.495218659785,0.2
485001,4765.641382773169,4419.899368568733,0.2
490001,4377.789045800401,3939.3614277346833,0.2
495001,4871.043656877439,4487.983047754511,0.2
500001,4671.341003961075,4417.381587072003,0.2
505001,4852.256302899127,4602.032676080018,0.2
510001,4487.98440278378,3854.568243458729,0.2
515001,4489.929597428045,4256.587326998269,0.2
520001,4048.4591225380973,3499.106451993407,0.2
525001,4775.860915391029,4435.650881402982,0.2
530001,4766.261844987503,4634.379853410523,0.2
535001,4898.92767943485,4722.841183340966,0.2
540001,3533.92030231212,2424.274000165712,0.2
545001,4157.823201710708,3963.483763058476,0.2
550001,4972.899434240458,4681.2767165840105,0.2
555001,4779.641687872306,4479.009437048471,0.2
560001,4056.332834661549,3459.8082677801017,0.2
565001,5075.131902582178,4539.330148624897,0.2
570001,4917.884292457088,4224.704846583247,0.2
575001,4517.368618334389,4214.594663794861,0.2
580001,3311.8971201917825,2801.750615206745,0.2
585001,4911.3512241674625,4631.967170118133,0.2
590001,4869.663103602079,4410.900403174291,0.2
595001,4736.83349976919,4443.5374058950265,0.2
600001,4850.176071799013,4664.092192973975,0.2
605001,4166.287575035398,3324.6868007312355,0.2
610001,4746.5740967676475,4532.717205270153,0.2
615001,5007.917048370728,4583.603091682029,0.2
620001,4913.885823561155,4159.028556672636,0.2
625001,4313.821650090014,4177.337406097598,0.2
630001,4871.089944593983,4153.318291170703,0.2
635001,3819.1207366777867,2901.3681486704327,0.2
640001,5046.649155965777,4636.134578516132,0.2
645001,4937.282705601397,4466.389685272338,0.2
650001,4346.844861433148,4146.899412864938,0.2
655001,5044.292294627602,4539.301998275223,0.2
660001,4875.389181810284,3932.7941605749465,0.2
665001,4696.65640667455,4343.181153633974,0.2
670001,4993.210846102843,4772.428019594341,0.2
675001,5022.876074109904,4450.815429748881,0.2
680001,5184.283289206743,4568.64678338109,0.2
685001,4470.98300179881,3686.0939146909195,0.2
690001,4507.728661936462,4386.873931517567,0.2
695001,3975.8700847000487,4222.387577050244,0.2
700001,5216.517392540456,4864.020127187182,0.2
705001,5025.77986693554,4466.360295522268,0.2
710001,4851.311799306599,4674.425239770653,0.2
715001,4801.225288786021,4753.48249053773,0.2
720001,4517.821863344877,4640.15333778839,0.2
725001,4820.174701198428,4536.950070128325,0.2
730001,5117.4186166463,4978.570106914348,0.2
735001,5083.459372648309,4846.40567944063,0.2
740001,5038.335093014531,4816.773418201257,0.2
745001,4796.266035355057,4769.792295889639,0.2
750001,5170.859029507048,4660.5743903628045,0.2
755001,5041.27700767133,4741.21136084536,0.2
760001,4698.404892460986,4505.517844011245,0.2
765001,5093.211881386172,4823.4722857267425,0.2
770001,5201.938301931756,4495.974850131414,0.2
775001,4834.565245593109,4822.237150552993,0.2
780001,5156.789884645768,4900.310963709972,0.2
785001,5172.431038902474,4933.332889654895,0.2
790001,5160.524784015013,4831.6042659663535,0.2
795001,4725.058247821864,4618.55158796712,0.2
800001,4843.939966934564,4341.365732899421,0.2
805001,5053.47343463676,5032.306006323424,0.2
810001,5070.58584321089,4846.07352074791,0.2
815001,5097.0863777499235,4894.115791046902,0.2
820001,4986.062003669684,4416.249971575371,0.2
825001,4701.663834867864,4184.86182661507,0.2
830001,5248.324431768611,4978.72366331037,0.2
835001,5235.580129699674,4999.626912603255,0.2
840001,5165.486498632739,4661.412848281971,0.2
845001,4754.892159590037,3314.249085067974,0.2
850001,4961.416675667902,4513.959287764118,0.2
855001,3836.244588814957,4099.775600446776,0.2
860001,5061.015325643957,5036.733334287013,0.2
865001,5034.20643420411,4651.973527230666,0.2
870001,4853.620814632167,4132.5824439400585,0.2
875001,5220.111994750211,4914.7134588268045,0.2
880001,4546.625288490615,4796.407958457969,0.2
885001,5102.3055393029845,4969.276033301773,0.2
890001,5096.988235540314,4645.575787312865,0.2
895001,5045.209474606774,4507.652876430383,0.2
900001,5083.461199495911,4901.50472025962,0.2
905001,5278.601070753026,4965.710389797838,0.2
910001,5084.922928690263,4556.65491494157,0.2
915001,4711.685193485193,4725.170451031239,0.2
920001,5075.240593210546,4793.534045968453,0.2
925001,5195.162877862681,4890.648443669541,0.2
930001,4701.186578396404,4560.037915988072,0.2
935001,5106.132667139507,4804.891104673399,0.2
940001,5123.86673566827,4761.411995381579,0.2
945001,5127.775372211183,4914.846292902579,0.2
950001,5089.56639853422,4862.975942276751,0.2
955001,5246.103992268667,4445.070210613964,0.2
960001,5006.315238966302,4325.021996577243,0.2
965001,5275.793372068231,4471.762831025011,0.2
970001,4473.336351616339,4401.146302183461,0.2
975001,5217.876108684881,4836.417768922176,0.2
980001,4965.444106988702,4344.898967632995,0.2
985001,5266.162242671982,4809.959069519271,0.2
990001,5337.6931876030685,5072.807234940657,0.2
995001,5231.6443746809855,4887.4412551322475,0.2
1000001,5169.167702068417,4883.347948399023,0.2
1005001,4722.53626841833,5031.09379434999,0.2
1010001,5245.381706296767,5047.826788619681,0.2
1015001,5146.653430308152,4836.302907962915,0.2
1020001,5354.068777788682,5072.040439178001,0.2
1025001,5319.009785467327,5030.159510588104,0.2
1030001,4914.437213634218,5131.03478436581,0.2
1035001,5387.933613295791,5063.840798474179,0.2
1040001,5206.204841681692,4695.422888089022,0.2
1045001,5261.630159124462,5079.40339841824,0.2
1050001,4960.626835223446,5012.042342843792,0.2
1055001,5230.761476038355,4987.206773416754,0.2
1060001,5186.836655408234,4295.884455131183,0.2
1065001,5420.598785813508,5126.687784473489,0.2
1070001,5506.6368147046405,5137.7275754190105,0.2
1075001,5464.537337832944,5198.548443996357,0.2
1080001,5370.472875247704,5108.606305843619,0.2
1085001,5411.543066482202,4589.246576830395,0.2
1090001,5324.546029290084,4976.251121295669,0.2
1095001,4682.755500418576,4313.516889175036,0.2
1100001,5324.965310024977,4874.685597764502,0.2
1105001,4764.77708595152,4005.338672823616,0.2
1110001,5171.098222908728,4896.545809237579,0.2
1115001,5182.418625597051,4477.413919460814,0.2
1120001,5302.365808231298,4702.785762431854,0.2
1125001,5414.999684828542,4822.487666765754,0.2
1130001,5439.334040760116,4734.194743911744,0.2
1135001,4985.1746704637835,4899.319956822123,0.2
1140001,4896.352460915011,5093.1031486807415,0.2
1145001,4596.274686387194,4541.397130785521,0.2
1150001,5394.294239367363,4735.009201567695,0.2
1155001,5259.761832619644,4757.545548815791,0.2
1160001,5137.628219904764,4876.7427524248615,0.2
1165001,5400.588351718828,4719.104295703272,0.2
1170001,5506.829480468561,5151.282773233924,0.2
1175001,5334.509632538667,5064.4404467979275,0.2
1180001,4775.492911416412,3424.4157237953505,0.2
1185001,5027.790017183349,4998.532632593109,0.2
1190001,5433.514365423298,5236.522367892336,0.2
1195001,5436.108510325877,4857.500483356571,0.2
1200001,5055.599951285922,4935.42402841754,0.2
1205001,5369.760331590942,5007.113941642676,0.2
1210001,5158.988316415985,4602.188444606896,0.2
1215001,5006.854155153947,4965.865181841024,0.2
1220001,5204.736065984566,4789.916418530772,0.2
1225001,5409.034753851771,5074.876850382985,0.2
1230001,5504.891826131251,5104.2508446650845,0.2
1235001,5217.008397028892,4848.018188863083,0.2
1240001,5348.356125147596,4787.7061148826215,0.2
1245001,5700.474790139161,5223.180968991245,0.2
1250001,5553.226478820424,5076.294478517049,0.2
1255001,4800.900229164074,4644.797611211166,0.2
1260001,5481.2058592792155,4795.977809414206,0.2
