#{"t_start": 1775108224.2601943, "env_id": "AntFH-v0"}
r,l,t
-33.849566,1000,2211.864935
-17.753868,1000,2230.310593
-117.684165,1000,2241.755133
-9.479183,1000,2261.210734
-20.649904,1000,2279.231024
-108.722456,1000,2291.497617
-9.885512,1000,2311.501804
-14.994248,1000,2322.217311
-8.674142,1000,2339.00053
-79.066294,1000,2356.744309
-45.532651,1000,2367.354831
-18.762228,1000,2385.341201
0.223319,1000,2396.573884
-65.521222,1000,2413.381266
-8.913099,1000,2431.543523
-110.593077,1000,2442.229008
-13.895539,1000,2459.612185
-120.294589,1000,2469.209795
-38.679255,1000,2486.28773
-10.199883,1000,2518.938409
-4.178058,1000,2536.055319
-145.011516,1000,2557.302096
-71.629178,1000,2578.712714
-17.197665,1000,2611.366259
-31.348057,1000,2645.889758
-96.781396,1000,2662.960926
-33.70579,1000,2686.350011
-7.452389,1000,2704.676648
-15.870639,1000,2736.971503
-295.956533,1000,2768.042964
-19.247045,1000,2785.818172
-373.363523,1000,2823.20041
-281.363017,1000,2842.279624
-9.25761,1000,2875.397409
-572.235859,1000,2908.937578
-89.061254,1000,2925.30825
-258.669567,1000,2953.886939
-160.48819,1000,2973.138881
-49.4288,1000,3001.034727
-1031.181727,1000,3035.889155
-1.063086,1000,3054.569679
-90.308931,1000,3083.944711
-4.20388,1000,3098.910172
-16.360628,1000,3127.26668
-10.397999,1000,3163.512725
-1199.36775,1000,3183.73159
-28.039167,1000,3219.523693
-25.540404,1000,3238.331298
-66.116002,1000,3271.140013
-2.783483,1000,3298.929972
-15.903297,1000,3316.307256
-213.261352,1000,3340.421989
-32.463859,1000,3355.145679
-0.239694,1000,3381.261444
-4.160623,1000,3413.95596
-281.790537,1000,3448.100547
-17.230386,1000,3486.475581
-197.06295,1000,3510.211526
-36.633512,1000,3538.618912
-208.752072,1000,3560.339228
-0.106677,1000,3575.975869
-186.627888,1000,3600.011911
-375.853261,1000,3614.973418
-62.412768,1000,3641.459623
-7.010277,1000,3669.887766
-37.403812,1000,3696.776617
-4.595557,1000,3730.743539
-7.783295,1000,3755.700425
-5.488912,1000,3791.298367
-546.111558,1000,3835.342263
-273.709904,1000,3865.736843
-10.000476,1000,3908.658655
-12.04439,1000,3934.101355
-16.494095,1000,3975.128037
-779.457834,1000,4019.20552
-260.813647,1000,4050.382219
-5.012644,1000,4088.981615
-302.063397,1000,4112.959138
-987.163737,1000,4155.517058
-288.394874,1000,4192.426757
-953.573353,1000,4216.226234
-1232.560078,1000,4256.290827
-657.992497,1000,4283.206231
-617.75682,1000,4330.242696
-585.755011,1000,4380.002954
-1099.200441,1000,4401.965353
-1109.023836,1000,4439.534938
-870.130477,1000,4462.111596
-199.498071,1000,4498.255023
-10.273679,1000,4543.328101
-294.285278,1000,4572.321505
-5.119012,1000,4613.02611
-264.804684,1000,4638.519576
-17.085041,1000,4681.131001
-461.739288,1000,4731.118163
-166.871516,1000,4762.683647
-10.844253,1000,4807.949167
-285.187939,1000,4836.947622
-277.50911,1000,4874.355716
-41.794124,1000,4917.240649
-1204.860591,1000,4940.977086
-238.186894,1000,4980.523389
-1231.178569,1000,5004.508026
-649.48178,1000,5044.676221
-18.683729,1000,5093.875517
-57.289675,1000,5127.043364
-1.689872,1000,5167.683918
-1359.022811,1000,5194.653275
-1124.848206,1000,5236.78758
-1270.587346,1000,5276.621272
-1378.617394,1000,5303.054731
-170.775455,1000,5344.530198
-1348.41672,1000,5368.845781
-21.731167,1000,5412.651321
-13.755536,1000,5461.203784
-698.37527,1000,5488.637401
-5.510331,1000,5527.111468
-1344.685665,1000,5558.534472
-1146.111884,1000,5608.223592
-10.917799,1000,5658.960903
-1212.569234,1000,5688.229255
-5.32694,1000,5732.514873
-123.341123,1000,5758.84279
-1464.093749,1000,5812.69743
-1401.826178,1000,5871.34748
-1330.906736,1000,5900.299151
-1399.274829,1000,5961.819454
