timestep,real_det_return,real_sto_return
8192,88.54333261579754,22.16102671742539
16384,87.18633064820781,21.78606999370052
24576,265.6040012000411,24.276787857313284
32768,51.145305297410474,23.10239003285959
40960,80.93691899035652,34.37342104563556
49152,44.913596532138385,57.051617117899376
57344,19.749025335935812,35.1789615365005
65536,21.861901884401668,37.716328608973505
73728,28.94167365892891,36.37862338526984
81920,99.06300943898727,55.71282182251637
90112,173.18796649487177,43.93090901381736
98304,156.140300175433,52.85241365172543
106496,108.00098164337996,66.72929091547906
114688,313.07264772811186,59.95997283112757
122880,991.8963541701065,64.53042479927734
131072,994.226155712599,97.4484536174912
139264,1003.4876666480002,65.36995829367343
147456,1005.2015399301723,115.03590569748489
155648,1004.4730949676575,92.46384936975141
163840,1003.716542872687,166.82451724175047
172032,1004.7644211699884,88.51395515698167
180224,1007.0181724328352,153.9069526063165
188416,1007.7466629966555,407.805840777033
196608,1007.3929705052129,265.7943025684797
204800,1006.2891451513824,515.4771136089652
212992,1006.7039218526827,347.1147628969579
221184,1006.4724311488905,411.26648042433106
229376,1006.1871017100814,457.5434456472569
237568,1004.7701691071018,615.5117037160501
245760,1004.0582289933202,692.5487124246553
253952,1003.618902735728,861.7070674974509
262144,1002.2992435499025,802.0183229501624
270336,1001.4421292410079,911.5724496517666
278528,1001.268492296839,902.2544225618487
286720,1000.1060858542332,977.1728733733419
294912,999.9312506070655,929.1274017668748
303104,1000.9747507194721,998.4807913901195
311296,1001.0548993591061,886.4285442674245
319488,1001.1391852910134,1000.7974608260469
327680,1001.2837667938915,1002.4862654068556
335872,1001.2829211817054,998.4224371222899
344064,1000.5777536787009,999.5692425233244
352256,1000.5483297471212,1002.087442857129
360448,1000.4208373420697,1002.1535775355648
368640,1000.8222509633617,975.9507724292638
376832,1000.3631598254118,997.9315849308407
385024,1000.4241786062328,1000.2475368771004
393216,1000.1322711108784,998.2729414506587
401408,1000.4591643971438,1000.2960270260471
409600,1000.213985734681,998.2066187123503
417792,999.8327940697789,936.0270308943436
425984,999.4861444743021,997.2453031670275
434176,1000.1382634596199,999.8645418849374
442368,1000.0206798043886,999.1945196665323
450560,1000.3336859211247,1000.8097538599575
458752,1000.4663396567809,1000.6140180064531
466944,1000.5499136029546,1002.0405049695959
475136,1000.6114886569464,1001.3527930592745
483328,1000.6799204224028,1002.6687060217221
491520,1000.0043584215133,1003.0332478135839
499712,999.9571906391427,1002.572838107017
507904,1000.0227937329406,1001.156019678542
516096,1000.2911861534725,1003.251818690594
524288,1000.3763292950003,1001.3298317103375
532480,1000.3899455774741,1002.0721914715971
540672,1000.3079013423724,1002.7851314641778
548864,1000.9461189258689,1001.3240498988971
557056,1000.6956802043644,1001.3544178876136
565248,1000.5423360246023,1002.0247823066613
573440,1001.042896603453,1002.1767944314718
581632,1001.0840842172038,1002.5735058216912
589824,1001.3887844449384,1003.2080852563873
598016,1001.6641356591165,1002.8984692172926
606208,1001.7704532309865,1003.0583844349482
614400,1001.8047765203007,1002.8300682778345
622592,1001.674004389406,1000.9966676953403
630784,1001.719743112147,1004.2275968605361
638976,1001.9047786534682,1003.2280218498602
647168,1002.0588014743951,1002.979026453307
655360,1001.9507925489457,1003.0913302343126
663552,1002.2610597840654,1003.9350779128206
671744,1002.4603936942418,1004.3895319591159
679936,1002.765045127179,1004.5363885263978
688128,1002.7269211598565,1004.5670971499363
696320,1002.3782823226463,1002.525068399122
704512,1002.5045508792784,1003.5927364634068
712704,1002.7721025231054,1002.8804208686552
720896,1002.7198205265635,1002.536787722137
729088,1002.3044883077451,1002.6667297612837
737280,1002.3906771223634,1003.5276440188676
745472,1002.5227998167668,1004.7289362010291
753664,1002.6894527005592,1004.4706639472481
761856,1002.5490789370049,1003.2463015687466
770048,1002.5198861566711,1002.5891485446251
778240,1003.0644067754445,1005.6539139973332
786432,1002.836642594242,1003.1632408646461
794624,1003.032362718799,1003.6312865730239
802816,1002.8749457195312,1003.5874020183364
811008,1003.0821658787912,1004.3557244495926
819200,1003.0014308095609,1004.3645929485003
827392,1003.1325434870926,1004.1654914999162
835584,1003.341159903601,1004.7277507293162
843776,1003.3622941247306,1004.1723325970772
851968,1003.4868798264221,1005.4707969541183
860160,1003.805430057799,1003.1813626846566
868352,1004.5007663032787,1004.9166390662106
876544,1004.7269374750027,1006.4928667051493
884736,1005.5551205279405,1006.5558749770586
892928,1005.8604943715452,1006.5965151751116
901120,1005.819437916911,1005.5713314341745
909312,1006.0222671698008,1007.0044661868175
917504,1005.456185853159,1005.4394479352137
925696,1005.3352525720768,1004.7982793006959
933888,1005.6120253812553,1005.0334953435165
942080,1005.5456221537986,1005.1174958484719
950272,1006.0045729816671,1006.9690370565847
958464,1006.6264018438844,1007.0480195262102
966656,1006.7156916365487,1007.9514412513563
974848,1006.3467179169268,1004.9519457650465
983040,1006.7529392323943,1006.8006931400854
991232,1006.9451938893641,1005.5505833158564
999424,1007.0120147419009,1007.0018790005184
1007616,1006.9481024559325,1007.2024283666984
1015808,1007.0590468233747,1005.8198410319762
1024000,1006.5979406398112,1006.4441690927251
1032192,1006.5651939879301,1005.1235779194242
1040384,1006.4942409184774,1005.761095408691
1048576,1006.4603384936854,1006.167565775577
1056768,1006.3584058683757,909.1569963557189
1064960,1005.9730912882354,1004.820666530886
1073152,1006.1209891203895,1005.8678225893349
1081344,1006.2368640527677,1005.341556940688
1089536,1005.8112671980982,1004.8530794268505
1097728,1006.2433917265092,1006.1735935753295
1105920,1006.2504366719292,1006.244408193181
1114112,1006.714835687899,1005.7371337883112
1122304,1006.886490364341,1006.6505639356732
1130496,1006.6032541074541,1006.5141119658232
1138688,1006.6406778922043,1005.5225141788554
1146880,1006.4522907545163,1006.2591553749875
