timestep,real_det_return,real_sto_return
974848,1013.5179401672547,1013.3409375696492
983040,1013.5610439359114,1013.6027239834524
991232,1013.8878082994337,1013.7052407049181
999424,1013.9462545698012,1013.8934314499071
1007616,1014.0474050878942,1014.2467215234526
1015808,1014.1129762985271,1013.9211703085278
1024000,1014.0685657406651,1014.1463630473806
1032192,1014.1134734264964,1013.917896499089
1040384,1014.048543806139,1013.997289044536
1048576,1014.2243218740745,1014.2759853476803
1056768,1013.904918960285,1013.8361024992264
1064960,1014.4522724218128,1014.3671415386971
1073152,1014.4914124000406,1014.5024652902994
1081344,1014.525525829666,1014.4761473648927
1089536,1014.5544975246248,1014.4980536381975
1097728,1014.5292987282974,1014.6332939049338
1105920,1014.5371813380383,1014.6484210323964
1114112,1014.5350515381218,1014.4060037969836
1122304,1014.5782701760165,1014.6094877313164
1130496,1014.3528862573097,1014.4827833429966
1138688,1014.465151594781,1014.3541600460248
1146880,1014.4327333978397,1014.4765710218895
1155072,1014.2607224789897,1014.267067475755
1163264,1014.3428543813732,1014.4126860585372
1171456,1014.4197944525289,1014.5075765881278
1179648,1014.2810935830661,1014.4065126781481
1187840,1014.3261945392418,1014.2802144458377
1196032,1014.3713468863674,1014.3637104546685
1204224,1014.3705311342497,1014.3721977855128
1212416,1014.2482447012251,1014.2132303761285
1220608,1014.308331464022,1014.3356144331162
1228800,1014.2961810351129,1014.3216115875761
1236992,1014.3152365856633,1014.2866588044814
1245184,1014.5483586461212,1014.7724400968161
1253376,1014.5618042732209,1014.5600886409702
1261568,1014.6170014817593,1014.5799286868693
1269760,1014.6250074434431,1014.5965416164775
1277952,1014.6640250591915,1014.7244726794818
1286144,1014.6585167305805,1014.6432983352621
1294336,1014.7300864713018,1014.7702515233634
1302528,1014.7451938515618,1014.6613418646884
1310720,1014.7773896327187,1014.769479493392
1318912,1014.657237800618,1014.7062779134558
1327104,1014.6916978893272,1014.6108545257999
1335296,1014.7133200861002,1014.7648080615916
1343488,1014.5954234359282,1014.5414104435928
1351680,1014.5212017046637,1014.4670273160943
1359872,1014.2915568954837,1014.2606574624011
1368064,1014.2185396631525,1014.2248423006895
1376256,1014.3552458917509,1014.3541062127093
1384448,1014.3640476768744,1014.2560727650949
1392640,1014.4697677582101,1014.347804104185
1400832,1014.4817389473104,1014.4869432414692
1409024,35.565506710578674,418.8499734887467
1417216,23.87122775701662,509.8512163259262
1425408,1013.4054866302852,816.1988168256424
1433600,2.458879241756563,2.7611121299304395
1441792,1.915467428435996,2.4785813674913566
1449984,1.0916527033675751,1.4679075532252328
1458176,4.125100759411689,5.697619139099437
1466368,4.437796704491015,7.450646161151108
1474560,1011.8473812817012,1011.6933487223184
1482752,1011.8837899271697,1011.7589409981132
1490944,1011.7910463403447,1011.673065002705
1499136,1011.7797512128484,1011.7234992445107
1507328,1011.7861165976761,1011.902297001268
1515520,1012.0553263090012,1012.0080294317568
1523712,1011.9944972510018,1011.948688367889
1531904,1012.119518329447,1012.1508919954
1540096,1012.5869187353621,1012.3692224607337
1548288,1012.4710258453918,1012.5287743279787
1556480,1012.6654075100371,1012.7588703466763
1564672,1012.643616443867,1012.6974930022758
1572864,1012.3147561548755,1012.1194678035475
1581056,1012.6581533947945,1012.8706396482382
1589248,1012.8593803342843,1012.8130271591797
1597440,1013.0992050951857,1013.1969712989
1605632,1013.2394894247511,1013.1087622281411
1613824,87.62655856633414,87.66984630948718
1622016,88.58668556869375,88.5575232955777
1630208,89.54600703597454,90.94737640552869
1638400,90.42960581363045,89.1795811805097
1646592,92.37814516857611,277.3516596177683
1654784,93.29213324429743,94.49783137340727
1662976,97.228388979235,277.63864413820113
1671168,102.22808775349617,554.7360824736312
1679360,111.18735104791067,556.2697922273626
1687552,1013.4925508797114,920.9695179582847
1695744,1013.327202310919,922.3517107931153
1703936,1013.299920415893,830.2671887471533
1712128,1013.2857235501939,830.7112210228546
1720320,1013.1775538410578,1013.189909414535
1728512,1013.221838123419,1013.140981759221
1736704,1013.1462789820555,828.433238114517
1744896,1012.9973607037771,1012.9089653677865
1753088,1012.8664967047737,1012.8343109004718
1761280,1012.7699694318137,1012.542130934961
1769472,1012.6971158063494,1012.7965041812382
1777664,1012.5752982662021,1012.4993750596353
1785856,1012.5096023000582,1012.3893391835534
1794048,1012.326905039801,1012.5033915937696
1802240,1012.3501060814372,1012.2628619547688
1810432,1012.2904555505477,1012.4029188676001
1818624,1012.3122899873875,1012.3661106358295
1826816,1012.2826622212008,1012.4670237595841
1835008,1012.4736135225372,1012.4593016561792
1843200,1012.5669683424054,1012.6071531772053
1851392,1012.9776858715124,1012.9041115643686
1859584,1013.2772852484899,1013.4966187747871
1867776,1013.2766958385058,1013.3161067278463
1875968,1013.4021633450559,1013.1718939895575
1884160,1013.6211227415245,1013.5227845330597
1892352,1013.8929108370519,1013.8436403500988
1900544,1014.1036971158694,1013.9942942508412
1908736,1014.2483922744144,1013.8613941839379
1916928,1014.3069521070786,1014.1820456762773
1925120,1014.3961726359846,1014.429182233109
1933312,1013.8336077459531,1013.8052206245478
1941504,1014.0232280611377,1014.0133818367813
1949696,1014.0596108955348,1013.9655418292166
1957888,1014.393525606393,1014.10406301907
1966080,1014.1110252824926,1013.968439896574
1974272,1012.8435195316882,1012.7064671315482
1982464,1012.9865705525779,1012.9033516156958
1990656,1013.2163443085486,1013.1626800551564
1998848,1013.4024309727832,1013.5204948633418
2007040,1013.6792530467688,1013.5937700715507
2015232,1013.6273186841285,1013.3774659203837
2023424,1013.49002648913,1013.5130713856906
2031616,1013.4571144348804,1013.3971138566152
2039808,990.2589389842866,1003.4389075783977
2048000,984.5624301758273,984.4451931499855
2056192,94.50675011455142,97.0717772541133
2064384,30.286484568928635,30.269019313423684
2072576,31.222829871385034,31.269603499534924
2080768,56.63652388798945,57.281969107676446
2088960,86.46534963787694,86.65062708431132
2097152,79.485808597452,80.15536480343323
2105344,969.70723856371,961.1990366115657
2113536,7.804998289089734,9.398580829025827
2121728,5.077957563283772,5.756763081519482
2129920,6.315718485001517,6.799472366588771
2138112,4.621702655090693,5.031641346122262
2146304,3.964377462599734,3.7521555165236022
2154496,1.8638115490713179,1.8612922620201782
2162688,3.135856519550728,3.312214109456523
2170880,2.89390197459387,3.3957385455785967
2179072,9.035900712255907,10.582561874204437
2187264,5.980202115310364,6.131361810208782
2195456,14.692831189890834,15.703680352178116
2203648,35.31369246283906,29.945769955520213
2211840,34.43524272808677,32.72137814439071
2220032,36.6134191682426,28.901478118060187
2228224,39.388594521990214,33.57875076609764
2236416,44.42277691393092,44.025483351687996
2244608,37.4313897817503,36.52440158194374
2252800,40.44187230794324,40.0394586952052
2260992,62.784167428070496,62.175178886222604
2269184,62.81083118229735,62.00500747057274
2277376,63.83100956160505,62.40360382667184
2285568,64.85507411579792,64.75074169778847
2293760,64.8052596586925,63.980484626405214
2301952,69.9068753875181,72.19727087050981
2310144,75.94313988833093,75.75762111342854
2318336,80.94004578529338,81.69061354017101
2326528,81.03475391081288,84.71943315408376
2334720,84.01474892972126,84.68564781304376
