timestep,real_det_return,real_sto_return,alpha
1,23.657736834317895,15.922054409333416,0.2
5001,228.88180419915693,222.68840207624262,0.2
10001,229.22916439797064,216.23387255640597,0.2
15001,279.6178058799516,254.0582631945957,0.2
20001,262.99684735345556,243.75436149740773,0.2
25001,274.3989808040423,261.4211186739006,0.2
30001,295.1886800439128,278.8928562088336,0.2
35001,306.2915172802366,302.2474504439731,0.2
40001,305.8481663984982,279.28520931098217,0.2
45001,334.01539482485975,319.1747324300096,0.2
50001,334.3434976572437,316.9490281191618,0.2
55001,352.29044632121276,330.2063159412551,0.2
60001,365.46487454165526,354.17718092364123,0.2
65001,358.1255526994124,344.57709253133436,0.2
70001,367.39700549652264,350.2483534975408,0.2
75001,366.6967431243494,338.4590693733305,0.2
80001,375.81153619257674,330.4613109992115,0.2
85001,366.02290086585697,340.0384846431756,0.2
90001,390.1585692116808,367.34727591441214,0.2
95001,383.64814156465144,340.1886159696577,0.2
100001,384.29070805420434,365.1610774415404,0.2
105001,397.5723627449296,375.81272890049735,0.2
110001,386.4910757868264,355.7954680934803,0.2
115001,392.0267370938014,369.6837872756282,0.2
120001,396.2518272263727,378.0089003653751,0.2
125001,394.5491822297125,374.9345844153806,0.2
130001,398.07919021923493,381.6981836918893,0.2
135001,388.726592501722,370.335777360887,0.2
140001,381.88746890241663,355.3026615966845,0.2
145001,387.390675802908,351.8603630816555,0.2
150001,393.020411111663,375.5441058535255,0.2
155001,392.8613167398591,372.78245473913756,0.2
160001,388.34999709650816,367.8964657004416,0.2
165001,384.10405360846664,361.62550376291244,0.2
170001,395.81054374883286,374.1282778424717,0.2
175001,396.43525992543164,373.8083672902179,0.2
180001,390.16907239367777,371.4020276062981,0.2
185001,388.9088914655499,367.6249144461795,0.2
190001,385.6872808855479,368.484223110165,0.2
195001,386.4248317676454,376.6074576877283,0.2
200001,398.10447742378955,382.4211234800806,0.2
205001,390.31414214289066,374.9144532827221,0.2
210001,393.7846748989997,375.50651401424676,0.2
215001,393.02405318614785,371.9868959695124,0.2
220001,393.9988013247395,369.1133772125734,0.2
225001,397.8705364594812,368.7560258749703,0.2
230001,399.9696403146686,377.61229382183484,0.2
235001,394.5111736141004,383.29062969942845,0.2
240001,391.93009420135604,369.9176301430172,0.2
245001,395.61653052659506,356.4230427198903,0.2
250001,397.43943997487315,335.96188093953765,0.2
255001,395.59350953794154,375.2144590611518,0.2
260001,393.4784316929813,375.5363718080768,0.2
265001,393.9456650861517,355.9751853810989,0.2
270001,399.70830984385407,384.3759467615092,0.2
275001,386.8279942283315,374.52058725233803,0.2
280001,386.3595535993134,372.56492765332155,0.2
285001,400.0051342377159,379.82220688337634,0.2
290001,397.33180225500485,379.50026202174377,0.2
295001,399.17466654413136,382.17615766510875,0.2
300001,387.58784359229696,374.68335299343266,0.2
305001,397.72511933914444,379.8879741582226,0.2
310001,388.1438615743292,370.31263546507944,0.2
315001,394.4133815590852,374.6575136370897,0.2
320001,387.92435846277897,372.6355204721434,0.2
325001,392.87267144282407,376.2960869576184,0.2
330001,395.7216534976781,370.2765666563711,0.2
335001,397.34802703476714,385.5913597290934,0.2
340001,394.9022950183335,376.13151721758095,0.2
345001,397.28256881968775,376.25395960356803,0.2
350001,398.355978507239,373.27120347150253,0.2
355001,396.9979538201293,375.07738832147146,0.2
360001,392.23295045112053,370.59023284582605,0.2
365001,395.0784926698263,376.44373612824336,0.2
370001,394.9632062456358,376.28281800505124,0.2
375001,395.121286948807,378.37754286938286,0.2
380001,400.1541154484926,378.3701047787769,0.2
385001,390.1532315756225,379.0169026424433,0.2
390001,402.31979175088406,379.0950271156824,0.2
395001,391.45480966673387,370.8800542901666,0.2
400001,402.393272237281,375.09261230288564,0.2
405001,400.68106683900663,381.90393903042104,0.2
410001,394.20565118109477,374.6091845929117,0.2
415001,395.944286030539,379.7388217087621,0.2
420001,397.89193911721947,380.861377031698,0.2
425001,398.97064159682907,380.24320480805267,0.2
430001,397.1995995066932,361.7284076358246,0.2
435001,396.1936614114567,369.64091060994235,0.2
440001,399.344672981001,383.25179010549886,0.2
445001,399.0014226524207,382.27174177431834,0.2
450001,395.44026971565575,374.2742508647827,0.2
455001,403.65746358769655,380.62342630023375,0.2
460001,396.342700608719,375.4108832363894,0.2
465001,397.76016232742984,377.71379901445516,0.2
470001,401.0221036978345,381.0295046701562,0.2
475001,398.2018519055746,374.55581479099186,0.2
480001,400.42027253069716,378.36904892715626,0.2
485001,402.79625054124097,385.96102416879273,0.2
490001,405.1898298444195,379.6271604610765,0.2
495001,396.9064462745688,377.8385493288768,0.2
500001,394.79643108985874,371.6116422645426,0.2
505001,401.759028032537,383.9582920277654,0.2
510001,394.19998141178354,375.9430304559524,0.2
515001,396.8144845116678,375.2652780501084,0.2
520001,403.60865552487695,379.2982100512428,0.2
525001,401.03037157088556,381.97246473185845,0.2
530001,397.79820308242523,384.07743948848076,0.2
535001,408.5964549241077,384.7242050694092,0.2
540001,400.7406907529019,378.83958687615234,0.2
545001,408.8691875965004,387.5789356848236,0.2
550001,392.6834231813589,377.32848417977874,0.2
555001,402.3156446945375,381.42778207123035,0.2
560001,395.56567716005236,373.43887647631936,0.2
565001,403.28986882257874,388.0554721212844,0.2
570001,400.96092175496614,379.8860191964188,0.2
575001,403.37884325853753,378.15286257712586,0.2
580001,396.7263469800656,377.4504226214379,0.2
