timestep,real_det_return,real_sto_return,alpha
1,23.7559209356692,15.078471729248443,1.0
5001,184.4276536747605,185.7920571088857,0.03157370164990425
10001,199.45818103001903,188.5733696574044,0.007716931868344545
15001,307.9088468692384,276.1593437021197,0.008006616495549679
20001,288.71071107094815,286.49305257097257,0.007994771003723145
25001,297.57394846279874,295.8366341643217,0.007120940368622541
30001,332.65834671962773,329.3116154775232,0.006464830599725246
35001,332.8942456260841,323.26314155891384,0.006513379048556089
40001,343.20146702626437,338.0473067466947,0.006392465904355049
45001,357.33146900115776,357.39192780232577,0.007052653003484011
50001,412.62601219791367,410.02303572913877,0.006934305652976036
55001,393.9284565672207,391.8875006093895,0.00651861447840929
60001,389.21275318268255,389.2085531671995,0.0063750604167580605
65001,418.272427542959,417.7751308201565,0.006691313348710537
70001,404.79910607946385,403.7814619424777,0.007035056594759226
75001,413.54147924058327,344.23280034513994,0.0068690720945596695
80001,414.4545454367467,415.3960042028601,0.006672393996268511
85001,417.02949420304157,414.258495420146,0.006329694297164679
90001,417.301409056962,415.74771050029693,0.006757448427379131
95001,412.03704062829695,355.8080736279246,0.006964945234358311
100001,422.2892334161062,418.7629451989921,0.006426969543099403
105001,406.916586731306,405.3969416227799,0.00609351834282279
110001,400.83509241909144,400.77212272056306,0.005967497825622559
115001,439.76923483368483,438.54878520256113,0.006061466410756111
120001,416.14069697539327,416.7408019187407,0.006593626923859119
125001,409.0082308344996,411.09339297113394,0.0058699906803667545
130001,453.07077844750137,453.12162983655526,0.006655184086412191
135001,407.05754813007127,400.3163156502891,0.00698590325191617
140001,418.82266490253505,418.71138952136187,0.006025387439876795
145001,410.9899188222295,410.36224728021386,0.0062549221329391
150001,422.4387659479864,421.47346035745096,0.005693767685443163
155001,426.63301838108345,424.61010487327604,0.005687854718416929
160001,376.4955475634651,378.44272979783557,0.0063631488010287285
165001,433.2255934192981,431.43725103739354,0.0058040739968419075
170001,418.38799539513667,391.8017954523963,0.005926911719143391
175001,424.4896623617025,425.325687506533,0.005605242680758238
180001,438.05264171527836,432.55447236197824,0.005327611230313778
185001,429.36619976543636,390.657628574868,0.005996884778141975
190001,435.68194175603594,432.01337006352634,0.005511072929948568
195001,427.68374934905853,429.3052756721704,0.0055028777569532394
200001,479.0475242214367,473.63278542544776,0.0057554529048502445
205001,442.01409742801263,437.0770659873189,0.005670350044965744
210001,443.5144482541017,444.6217427217167,0.005520299542695284
215001,461.1388986829421,458.97574238244306,0.005813070107251406
220001,465.0898479776164,463.5240686055751,0.005646549630910158
225001,469.50360033269715,464.21709700806804,0.006291604600846767
230001,510.01097125871354,505.21346296606333,0.0066903335973620415
235001,460.4389490375553,451.530606012159,0.0058532594703137875
240001,475.7919889090716,486.66820654546655,0.006204855162650347
245001,533.322652814052,524.0967041633186,0.0067494334653019905
250001,504.33379613085054,506.14326131069356,0.006267075892537832
255001,522.9281110352343,519.3628008306628,0.006059134379029274
260001,572.6096530352228,578.052572161654,0.006348867900669575
265001,550.9603068082205,551.4273899073066,0.005945585202425718
270001,604.5186441479341,589.7043292192307,0.006964201107621193
275001,588.6304767393742,591.0004519056224,0.006614000536501408
280001,608.0174283892493,606.6050211158176,0.0068967887200415134
285001,586.1891669951516,591.8410272739135,0.006808165460824966
290001,679.1098223924241,676.1062685075253,0.007523870095610619
295001,620.9209753016149,634.0942164100331,0.007180857006460428
300001,722.3742568762625,717.4297148800048,0.007544955238699913
305001,738.3362128074742,731.1894227321864,0.007527727633714676
310001,745.1157926145247,731.5274878182371,0.007267044857144356
315001,1329.763513078809,929.1056239719153,0.007564534433186054
320001,849.7527378332472,841.9373584827397,0.007743516005575657
325001,803.4848173672947,790.6147109125875,0.007771847769618034
330001,961.9426111630233,947.58636463673,0.007998649030923843
335001,809.8289136136674,768.7097503457123,0.008191799744963646
340001,636.3239165615099,643.6941538500389,0.00887999963015318
345001,894.0425796962412,847.8319373211265,0.008737494237720966
350001,949.3605507046243,1029.8137793240962,0.00956630241125822
355001,948.8751190990317,934.0772413227718,0.009600191377103329
360001,981.240323314098,1077.2128621100242,0.009179867804050446
365001,792.6648353616986,815.3869237511492,0.009000862017273903
370001,117.77728923865307,170.3828895628389,0.009195989929139614
375001,3045.850790895414,2585.365170457242,0.00933895818889141
380001,3364.8976940784696,3177.3037442522764,0.009277802892029285
385001,1012.8508199485492,1049.8215625913435,0.008972383104264736
390001,2050.9751571564966,1340.3382455073695,0.010195433162152767
395001,1018.9141585804533,1009.2455141762678,0.009312756359577179
400001,901.6342364423448,879.9143831390151,0.009364401921629906
405001,2457.820015649873,1604.4130284529117,0.008979842998087406
410001,3489.189670186492,3036.260219465302,0.008320753462612629
415001,1057.6701407244782,1148.946244597034,0.009095356799662113
420001,3452.7870702655396,2912.8010106742095,0.009477154351770878
425001,1288.252609837684,1019.8897073970005,0.009710738435387611
430001,2119.7244967084875,2096.4905526305483,0.008874276652932167
